"date","series_id","value","realtime_start","realtime_end"
1958-04-01,"CES3200000006",5005,2025-05-14,2025-05-14
1958-05-01,"CES3200000006",5007,2025-05-14,2025-05-14
1958-06-01,"CES3200000006",5012,2025-05-14,2025-05-14
1958-07-01,"CES3200000006",5013,2025-05-14,2025-05-14
1958-08-01,"CES3200000006",5022,2025-05-14,2025-05-14
1958-09-01,"CES3200000006",5026,2025-05-14,2025-05-14
1958-10-01,"CES3200000006",5045,2025-05-14,2025-05-14
1958-11-01,"CES3200000006",5071,2025-05-14,2025-05-14
1958-12-01,"CES3200000006",5083,2025-05-14,2025-05-14
1959-01-01,"CES3200000006",5115,2025-05-14,2025-05-14
1959-02-01,"CES3200000006",5130,2025-05-14,2025-05-14
1959-03-01,"CES3200000006",5146,2025-05-14,2025-05-14
1959-04-01,"CES3200000006",5156,2025-05-14,2025-05-14
1959-05-01,"CES3200000006",5169,2025-05-14,2025-05-14
1959-06-01,"CES3200000006",5185,2025-05-14,2025-05-14
1959-07-01,"CES3200000006",5190,2025-05-14,2025-05-14
1959-08-01,"CES3200000006",5204,2025-05-14,2025-05-14
1959-09-01,"CES3200000006",5206,2025-05-14,2025-05-14
1959-10-01,"CES3200000006",5174,2025-05-14,2025-05-14
1959-11-01,"CES3200000006",5195,2025-05-14,2025-05-14
1959-12-01,"CES3200000006",5198,2025-05-14,2025-05-14
1960-01-01,"CES3200000006",5210,2025-05-14,2025-05-14
1960-02-01,"CES3200000006",5213,2025-05-14,2025-05-14
1960-03-01,"CES3200000006",5210,2025-05-14,2025-05-14
1960-04-01,"CES3200000006",5212,2025-05-14,2025-05-14
1960-05-01,"CES3200000006",5206,2025-05-14,2025-05-14
1960-06-01,"CES3200000006",5184,2025-05-14,2025-05-14
1960-07-01,"CES3200000006",5171,2025-05-14,2025-05-14
1960-08-01,"CES3200000006",5147,2025-05-14,2025-05-14
1960-09-01,"CES3200000006",5135,2025-05-14,2025-05-14
1960-10-01,"CES3200000006",5119,2025-05-14,2025-05-14
1960-11-01,"CES3200000006",5099,2025-05-14,2025-05-14
1960-12-01,"CES3200000006",5055,2025-05-14,2025-05-14
1961-01-01,"CES3200000006",5063,2025-05-14,2025-05-14
1961-02-01,"CES3200000006",5059,2025-05-14,2025-05-14
1961-03-01,"CES3200000006",5061,2025-05-14,2025-05-14
1961-04-01,"CES3200000006",5062,2025-05-14,2025-05-14
1961-05-01,"CES3200000006",5062,2025-05-14,2025-05-14
1961-06-01,"CES3200000006",5079,2025-05-14,2025-05-14
1961-07-01,"CES3200000006",5079,2025-05-14,2025-05-14
1961-08-01,"CES3200000006",5091,2025-05-14,2025-05-14
1961-09-01,"CES3200000006",5086,2025-05-14,2025-05-14
1961-10-01,"CES3200000006",5109,2025-05-14,2025-05-14
1961-11-01,"CES3200000006",5130,2025-05-14,2025-05-14
1961-12-01,"CES3200000006",5143,2025-05-14,2025-05-14
1962-01-01,"CES3200000006",5147,2025-05-14,2025-05-14
1962-02-01,"CES3200000006",5151,2025-05-14,2025-05-14
1962-03-01,"CES3200000006",5152,2025-05-14,2025-05-14
1962-04-01,"CES3200000006",5187,2025-05-14,2025-05-14
1962-05-01,"CES3200000006",5166,2025-05-14,2025-05-14
1962-06-01,"CES3200000006",5169,2025-05-14,2025-05-14
1962-07-01,"CES3200000006",5164,2025-05-14,2025-05-14
1962-08-01,"CES3200000006",5163,2025-05-14,2025-05-14
